Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
2519165	2100	1981	108404	108296	-	-	ESR2	EIF4G1	ER-BETA|ESR-BETA|ESRB|ESTRB|Erb|NR3A2	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-MS	physical	Giurato G (2018)	29509190	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2520031	2100	23317	108404	116908	-	-	ESR2	DNAJC13	ER-BETA|ESR-BETA|ESRB|ESTRB|Erb|NR3A2	RME8	Affinity Capture-MS	physical	Giurato G (2018)	29509190	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2521234	4646	5071	110730	111105	RP3-472A9.1	KB-152G3.1	MYO6	PARK2	DFNA22|DFNB37	AR-JP|LPRS2|PDJ|PRKN	Affinity Capture-Western	physical	Kruppa AJ (2018)	29398621	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2521235	5071	4646	111105	110730	KB-152G3.1	RP3-472A9.1	PARK2	MYO6	AR-JP|LPRS2|PDJ|PRKN	DFNA22|DFNB37	Affinity Capture-Western	physical	Kruppa AJ (2018)	29398621	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2521692	835	27429	107285	118165	-	-	CASP2	HTRA2	CASP-2|ICH1|NEDD-2|NEDD2|PPP1R57	OMI|PARK13|PRSS25	Affinity Capture-MS	physical	Robeson AC (2018)	29875129	9606	9606	Low Throughput	-	-	-	binds the Casp2 dimer	-	BIOGRID
2521862	10614	51142	115860	119326	-	AAG10	HEXIM1	CHCHD2	CLP1|EDG1|HIS1|MAQ1	C7orf17	Affinity Capture-MS	physical	Faust TB (2018)	29845934	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2522600	56257	51142	121122	119326	-	AAG10	MEPCE	CHCHD2	BCDIN3	C7orf17	Affinity Capture-MS	physical	Faust TB (2018)	29845934	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2523603	51574	51142	119619	119326	HDCMA18P	AAG10	LARP7	CHCHD2	ALAZS|PIP7S	C7orf17	Affinity Capture-MS	physical	Faust TB (2018)	29845934	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2524602	3309	4137	109541	110308	-	-	HSPA5	MAPT	BIP|GRP78|HEL-S-89n|MIF2	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Affinity Capture-Western	physical	Liu ZC (2012)	22460328	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2525419	63891	54832	121971	120186	FP1477	-	RNF123	VPS13C	KPC1	-	Affinity Capture-MS	physical	Khanna R (2018)	29676528	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2525802	5071	8737	111105	114274	KB-152G3.1	-	PARK2	RIPK1	AR-JP|LPRS2|PDJ|PRKN	RIP|RIP1	Affinity Capture-Western	physical	Wang Y (2018)	29955050	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2525803	5071	8737	111105	114274	KB-152G3.1	-	PARK2	RIPK1	AR-JP|LPRS2|PDJ|PRKN	RIP|RIP1	Biochemical Activity	physical	Wang Y (2018)	29955050	9606	9606	Low Throughput	-	Ubiquitination	-	in vitro ubiquitination using Uba1 as E1, UbcH7 as E2, Parkin as E3 and RIPK1 as substrate	-	BIOGRID
2525804	8737	5071	114274	111105	-	KB-152G3.1	RIPK1	PARK2	RIP|RIP1	AR-JP|LPRS2|PDJ|PRKN	Affinity Capture-MS	physical	Wang Y (2018)	29955050	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2525814	2033	4137	108347	110308	RP1-85F18.1	-	EP300	MAPT	KAT3B|RSTS2|p300	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Biochemical Activity	physical	Ferreon JC (2018)	29734651	9606	9606	Low Throughput	-	Acetylation	-	-	-	BIOGRID
2525825	5071	10367	111105	115646	KB-152G3.1	-	PARK2	MICU1	AR-JP|LPRS2|PDJ|PRKN	CALC|CBARA1|EFHA3|MPXPS	Affinity Capture-Western	physical	Matteucci A (2018)	30242232	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2526501	851259	6622	31786	112506	YAL005C	-	SSA1	SNCA	YG100|Hsp70 family ATPase SSA1|L000002069	NACP|PARK1|PARK4|PD1	Reconstituted Complex	physical	Gong W (2018)	30228181	559292	9606	Low Throughput	-	-	-	-	-	BIOGRID
2528690	10551	1981	115802	108296	UNQ515/PRO1030	-	AGR2	EIF4G1	AG2|GOB-4|HAG-2|HEL-S-116|PDIA17|XAG-2	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Proximity Label-MS	physical	Tiemann K (2018)	30575818	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2528912	10551	11315	115802	116446	UNQ515/PRO1030	CTA-215D11.1	AGR2	PARK7	AG2|GOB-4|HAG-2|HEL-S-116|PDIA17|XAG-2	DJ-1|DJ1|HEL-S-67p	Proximity Label-MS	physical	Tiemann K (2018)	30575818	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2528967	10551	11315	115802	116446	UNQ515/PRO1030	CTA-215D11.1	AGR2	PARK7	AG2|GOB-4|HAG-2|HEL-S-116|PDIA17|XAG-2	DJ-1|DJ1|HEL-S-67p	Affinity Capture-MS	physical	Tiemann K (2018)	30575818	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2529138	10551	1981	115802	108296	UNQ515/PRO1030	-	AGR2	EIF4G1	AG2|GOB-4|HAG-2|HEL-S-116|PDIA17|XAG-2	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-MS	physical	Tiemann K (2018)	30575818	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2531211	9401	1981	114798	108296	-	-	RECQL4	EIF4G1	RECQ4	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-MS	physical	Lu H (2017)	29229926	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2531384	9401	27429	114798	118165	-	-	RECQL4	HTRA2	RECQ4	OMI|PARK13|PRSS25	Affinity Capture-MS	physical	Lu H (2017)	29229926	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2531655	9401	11315	114798	116446	-	CTA-215D11.1	RECQL4	PARK7	RECQ4	DJ-1|DJ1|HEL-S-67p	Affinity Capture-MS	physical	Lu H (2017)	29229926	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2532189	9401	55737	114798	120855	-	TCCCTA00141	RECQL4	VPS35	RECQ4	MEM3|PARK17	Affinity Capture-MS	physical	Lu H (2017)	29229926	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2532502	26058	2887	117520	109144	-	-	GIGYF2	GRB10	GYF2|PARK11|PERQ2|PERQ3|TNRC15	GRB-IR|Grb-10|IRBP|MEG1|RSS	Two-hybrid	physical	Dufresne AM (2005)	16037382	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2532504	26058	2888	117520	109145	-	-	GIGYF2	GRB14	GYF2|PARK11|PERQ2|PERQ3|TNRC15	-	Two-hybrid	physical	Dufresne AM (2005)	16037382	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2532506	26058	2886	117520	109143	-	-	GIGYF2	GRB7	GYF2|PARK11|PERQ2|PERQ3|TNRC15	-	Two-hybrid	physical	Dufresne AM (2005)	16037382	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2532790	4137	8878	110308	114397	-	-	MAPT	SQSTM1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	Protein-peptide	physical	Yoo YD (2018)	29507222	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2533195	3308	4137	109540	110308	-	-	HSPA4	MAPT	APG-2|HEL-S-5a|HS24/P52|HSPH2|RY|hsp70|hsp70RY	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Affinity Capture-Western	physical	Cao F (2018)	29274099	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2533275	55294	1981	120581	108296	-	-	FBXW7	EIF4G1	AGO|CDC4|FBW6|FBW7|FBX30|FBXO30|FBXW6|SEL-10|SEL10|hAgo|hCdc4	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-MS	physical	Khan OM (2018)	29346117	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2533753	28960	23317	118787	116908	HSPC015	-	DCPS	DNAJC13	DCS1|HINT-5|HINT5|HSL1	RME8	Affinity Capture-MS	physical	Yamauchi T (2018)	29478914	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2535981	115004	23317	125408	116908	RP11-398K22.2	-	MB21D1	DNAJC13	C6orf150|cGAS|h-cGAS	RME8	Affinity Capture-MS	physical	Lum KK (2018)	30471916	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2536189	5071	7187	111105	113039	KB-152G3.1	-	PARK2	TRAF3	AR-JP|LPRS2|PDJ|PRKN	CAP-1|CAP1|CD40bp|CRAF1|IIAE5|LAP1	Affinity Capture-Western	physical	Xin D (2018)	29903906	9606	9606	Low Throughput	-	-	-	Source of PARK2 not clear	-	BIOGRID
2536190	5071	29110	111105	118878	KB-152G3.1	-	PARK2	TBK1	AR-JP|LPRS2|PDJ|PRKN	NAK|T2K	Affinity Capture-Western	physical	Xin D (2018)	29903906	9606	9606	Low Throughput	-	-	-	Sources of PARK2 and TBK1 not clear	-	BIOGRID
2536191	7187	5071	113039	111105	-	KB-152G3.1	TRAF3	PARK2	CAP-1|CAP1|CD40bp|CRAF1|IIAE5|LAP1	AR-JP|LPRS2|PDJ|PRKN	Affinity Capture-Western	physical	Xin D (2018)	29903906	9606	9606	Low Throughput	-	-	-	Sources of PARK2 and TRAF3 not clear	-	BIOGRID
2536192	7189	5071	113041	111105	-	KB-152G3.1	TRAF6	PARK2	MGC:3310|RNF85	AR-JP|LPRS2|PDJ|PRKN	Affinity Capture-Western	physical	Xin D (2018)	29903906	9606	9606	Low Throughput	-	-	-	Sources of PARK2 and TRAF6 not clear	-	BIOGRID
2536193	7186	5071	113038	111105	-	KB-152G3.1	TRAF2	PARK2	MGC:45012|TRAP|TRAP3	AR-JP|LPRS2|PDJ|PRKN	Affinity Capture-Western	physical	Xin D (2018)	29903906	9606	9606	Low Throughput	-	-	-	Sources of PARK2 and TRAF2 not clear	-	BIOGRID
2536327	581	5071	107057	111105	-	KB-152G3.1	BAX	PARK2	BCL2L4	AR-JP|LPRS2|PDJ|PRKN	Proximity Label-MS	physical	Cakir Z (2017)	28760928	9606	9606	Low Throughput	-	-	-	BioID assay; hit identified by western anaylsis.|Source of BAX not clear.	-	BIOGRID
2536771	5071	11124	111105	116298	KB-152G3.1	CGI-03	PARK2	FAF1	AR-JP|LPRS2|PDJ|PRKN	HFAF1s|UBXD12|UBXN3A|hFAF1	Affinity Capture-Western	physical	Do YJ (2018)	29223129	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2536772	5071	7965	111105	113684	KB-152G3.1	PRO0992	PARK2	AIMP2	AR-JP|LPRS2|PDJ|PRKN	JTV-1|JTV1|P38	Affinity Capture-Western	physical	Do YJ (2018)	29223129	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2537358	5978	8867	111910	114388	-	-	REST	SYNJ1	NRSF|XBR	INPP5G|PARK20	Affinity Capture-MS	physical	Lee N (2016)	27976729	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2540050	5071	7314	111105	113162	KB-152G3.1	-	PARK2	UBB	AR-JP|LPRS2|PDJ|PRKN	-	Co-crystal Structure	physical	Gladkova C (2018)	29995846	9606	9606	Low Throughput	-	-	-	#LPPI|Protein-protein interaction	-	BIOGRID
2540051	5071	5071	111105	111105	KB-152G3.1	KB-152G3.1	PARK2	PARK2	AR-JP|LPRS2|PDJ|PRKN	AR-JP|LPRS2|PDJ|PRKN	Biochemical Activity	physical	Gladkova C (2018)	29995846	9606	9606	Low Throughput	-	Ubiquitination	-	E2: UBE2L3	-	BIOGRID
2540052	5071	7332	111105	113180	KB-152G3.1	-	PARK2	UBE2L3	AR-JP|LPRS2|PDJ|PRKN	E2-F1|L-UBC|UBCH7|UbcM4	Reconstituted Complex	physical	Gladkova C (2018)	29995846	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2540773	4609	1981	110694	108296	-	-	MYC	EIF4G1	MRTL|MYCC|bHLHe39|c-Myc	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-MS	physical	Heidelberger JB (2018)	29467282	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2541081	4609	11315	110694	116446	-	CTA-215D11.1	MYC	PARK7	MRTL|MYCC|bHLHe39|c-Myc	DJ-1|DJ1|HEL-S-67p	Affinity Capture-MS	physical	Heidelberger JB (2018)	29467282	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2541167	4609	23317	110694	116908	-	-	MYC	DNAJC13	MRTL|MYCC|bHLHe39|c-Myc	RME8	Affinity Capture-MS	physical	Heidelberger JB (2018)	29467282	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2541955	4609	55737	110694	120855	-	TCCCTA00141	MYC	VPS35	MRTL|MYCC|bHLHe39|c-Myc	MEM3|PARK17	Affinity Capture-MS	physical	Heidelberger JB (2018)	29467282	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2544231	1025	1981	107459	108296	RP11-228B15.5	-	CDK9	EIF4G1	C-2k|CDC2L4|CTK1|PITALRE|TAK	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-MS	physical	Yang J (2015)	26209609	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2544542	51185	25793	119360	117326	AD-006	LL22NC03-28H9.2	CRBN	FBXO7	MRT2|MRT2A	FBX|FBX07|FBX7|PARK15|PKPS	Affinity Capture-Western	physical	Song T (2018)	29370161	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2544547	3778	25793	109979	117326	RP11-443A13.1	LL22NC03-28H9.2	KCNMA1	FBXO7	BKTM|KCa1.1|MaxiK|SAKCA|SLO|SLO-ALPHA|SLO1|bA205K10.1|mSLO1	FBX|FBX07|FBX7|PARK15|PKPS	Affinity Capture-Western	physical	Song T (2018)	29370161	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2547553	9181	4137	114618	110308	RP11-336K24.3	-	ARHGEF2	MAPT	GEF|GEF-H1|GEFH1|LFP40|P40	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Proximity Label-MS	physical	Sandi MJ (2017)	29089450	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2548790	103245581	6622	3951978	112506	-	-	NEDD4	SNCA	-	NACP|PARK1|PARK4|PD1	Biochemical Activity	physical	Mund T (2018)	30021006	60711	9606	Low Throughput	-	Ubiquitination	-	E2: UBE2D3|Source of SNCA not clear	-	BIOGRID
2548792	9099	6622	114553	112506	-	-	USP2	SNCA	UBP41|USP9	NACP|PARK1|PARK4|PD1	Biochemical Activity	physical	Mund T (2018)	30021006	9606	9606	Low Throughput	-	Deubiquitination	-	Source of SNCA not clear	-	BIOGRID
2548793	55432	6622	120666	112506	RP11-164O23.1	-	YOD1	SNCA	DUBA8|OTUD2|PRO0907	NACP|PARK1|PARK4|PD1	Biochemical Activity	physical	Mund T (2018)	30021006	9606	9606	Low Throughput	-	Deubiquitination	-	Source of SNCA not clear	-	BIOGRID
2548794	54764	6622	120139	112506	RP11-298J20.4	-	ZRANB1	SNCA	TRABID	NACP|PARK1|PARK4|PD1	Biochemical Activity	physical	Mund T (2018)	30021006	9606	9606	Low Throughput	-	Deubiquitination	-	Source of SNCA not clear	-	BIOGRID
2548795	10617	6622	115863	112506	-	-	STAMBP	SNCA	AMSH|MICCAP	NACP|PARK1|PARK4|PD1	Biochemical Activity	physical	Mund T (2018)	30021006	9606	9606	Low Throughput	-	Deubiquitination	-	Source of SNCA not clear	-	BIOGRID
2548796	23327	6622	116915	112506	-	-	NEDD4L	SNCA	NEDD4-2|NEDD4.2|RSP5|hNEDD4-2	NACP|PARK1|PARK4|PD1	Biochemical Activity	physical	Mund T (2018)	30021006	9606	9606	Low Throughput	-	Ubiquitination	-	E2: UBE2D3|Source of SNCA not clear	-	BIOGRID
2548797	103248756	6622	3955153	112506	-	-	ITCH	SNCA	-	NACP|PARK1|PARK4|PD1	Biochemical Activity	physical	Mund T (2018)	30021006	60711	9606	Low Throughput	-	Ubiquitination	-	E2: UBE2D3|Source of SNCA not clear	-	BIOGRID
2548798	64750	6622	122265	112506	-	-	SMURF2	SNCA	-	NACP|PARK1|PARK4|PD1	Biochemical Activity	physical	Mund T (2018)	30021006	9606	9606	Low Throughput	-	Ubiquitination	-	E2: UBE2D3|Source of SNCA not clear	-	BIOGRID
2549467	5071	10013	111105	115330	KB-152G3.1	JM21	PARK2	HDAC6	AR-JP|LPRS2|PDJ|PRKN	CPBHM|HD6|PPP1R90	Reconstituted Complex	physical	Jiang Q (2008)	19036992	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2549468	5071	10013	111105	115330	KB-152G3.1	JM21	PARK2	HDAC6	AR-JP|LPRS2|PDJ|PRKN	CPBHM|HD6|PPP1R90	Affinity Capture-Western	physical	Jiang Q (2008)	19036992	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2549469	10013	5071	115330	111105	JM21	KB-152G3.1	HDAC6	PARK2	CPBHM|HD6|PPP1R90	AR-JP|LPRS2|PDJ|PRKN	Affinity Capture-Western	physical	Jiang Q (2008)	19036992	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2549470	10013	5071	115330	111105	JM21	KB-152G3.1	HDAC6	PARK2	CPBHM|HD6|PPP1R90	AR-JP|LPRS2|PDJ|PRKN	Reconstituted Complex	physical	Jiang Q (2008)	19036992	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2550104	11140	1981	116312	108296	-	-	CDC37	EIF4G1	P50CDC37	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-MS	physical	Terasawa K (2006)	16611982	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2552057	9131	27429	114579	118165	RP3-438D16.2	-	AIFM1	HTRA2	AIF|CMT2D|CMTX4|COWCK|COXPD6|NADMR|NAMSD|PDCD8	OMI|PARK13|PRSS25	Proximity Label-MS	physical	Liu X (2018)	29568061	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2552290	7430	4137	113271	110308	-	-	EZR	MAPT	CVIL|CVL|HEL-S-105|VIL2	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Proximity Label-MS	physical	Liu X (2018)	29568061	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2552597	3312	23317	109544	116908	-	-	HSPA8	DNAJC13	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	RME8	Proximity Label-MS	physical	Liu X (2018)	29568061	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2552775	9367	54832	114768	120186	-	-	RAB9A	VPS13C	RAB9	-	Proximity Label-MS	physical	Liu X (2018)	29568061	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2552919	6622	850633	112506	31226	-	YLL026W	SNCA	HSP104	NACP|PARK1|PARK4|PD1	chaperone ATPase HSP104|L000000823	Synthetic Rescue	genetic	Tariq A (2018)	29788207	9606	559292	Low Throughput	-	-	viability:undetermined	Hsp104 disaggregase can be potentiated via mutations in its middle domain to counter toxic phase separation and aggregation by TDP-43, FUS and alpha-synuclein	-	BIOGRID
2553545	821	29058	107271	118834	-	RP5-1116H23.2	CANX	TMEM230	CNX|IP90|P90	C20orf30|HSPC274|dJ1116H23.2.1	Proximity Label-MS	physical	Liu X (2018)	29568061	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2553610	821	51142	107271	119326	-	AAG10	CANX	CHCHD2	CNX|IP90|P90	C7orf17	Proximity Label-MS	physical	Liu X (2018)	29568061	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2556729	3312	23317	109544	116908	-	-	HSPA8	DNAJC13	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	RME8	Affinity Capture-MS	physical	Liu X (2018)	29568061	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2557118	4000	51142	110186	119326	RP11-54H19.1	AAG10	LMNA	CHCHD2	CDCD1|CDDC|CMD1A|CMT2B1|EMD2|FPL|FPLD|FPLD2|HGPS|IDC|LDP1|LFP|LGMD1B|LMN1|LMNC|LMNL1|PRO1	C7orf17	Proximity Label-MS	physical	Liu X (2018)	29568061	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2557483	6194	7345	112108	113192	RP11-513M16.6	-	RPS6	UCHL1	S6	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	Affinity Capture-MS	physical	Liu X (2018)	29568061	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2557982	10618	29058	115864	118834	-	RP5-1116H23.2	TGOLN2	TMEM230	TGN38|TGN46|TGN48|TGN51|TTGN2	C20orf30|HSPC274|dJ1116H23.2.1	Proximity Label-MS	physical	Liu X (2018)	29568061	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2558192	10618	8867	115864	114388	-	-	TGOLN2	SYNJ1	TGN38|TGN46|TGN48|TGN51|TTGN2	INPP5G|PARK20	Proximity Label-MS	physical	Liu X (2018)	29568061	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2563108	7415	11315	113258	116446	-	CTA-215D11.1	VCP	PARK7	ALS14|HEL-220|HEL-S-70|IBMPFD|IBMPFD1|TERA|p97	DJ-1|DJ1|HEL-S-67p	Proximity Label-MS	physical	Zuzow N (2018)	29540532	9606	9606	High Throughput	-	-	-	The 'hit' protein was identified as a mass spectrometry-identified VCP-interactor in a BioID-based proximity labeling experiment but not in an APEX2-based proximity labeling experiment or in a FLAG tag immunoprecipitation.	-	BIOGRID
2563244	83743	1981	123751	108296	-	-	GRWD1	EIF4G1	CDW4|GRWD|RRB1|WDR28	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-MS	physical	Watanabe S (2018)	29991511	9606	9606	High Throughput	-	-	-	The 'hit' proteins were identified in GRWD1 immunoprecipitations performed in low but not high salt.	-	BIOGRID
2563673	6622	4915	112506	110970	-	RP11-263K15.1	SNCA	NTRK2	NACP|PARK1|PARK4|PD1	GP145-TrkB|TRKB|trk-B	Affinity Capture-Western	physical	Kang SS (2017)	28923922	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2563674	6622	4915	112506	110970	-	RP11-263K15.1	SNCA	NTRK2	NACP|PARK1|PARK4|PD1	GP145-TrkB|TRKB|trk-B	Co-localization	physical	Kang SS (2017)	28923922	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2563675	6622	2534	112506	108810	-	RP1-66H14.1	SNCA	FYN	NACP|PARK1|PARK4|PD1	SLK|SYN|p59-FYN	Affinity Capture-Western	physical	Kang SS (2017)	28923922	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2563956	25962	54832	117452	120186	MSTP054	-	KIAA1429	VPS13C	fSAP121	-	Affinity Capture-RNA	physical	Yue Y (2018)	29507755	9606	9606	High Throughput	-	-	-	The RNA of the 'hit' genes was identified in an RIP-seq (RNA immunoprecipitation sequencing) experiment using the 'bait' protein, VIRMA.	-	BIOGRID
2564258	25962	1981	117452	108296	MSTP054	-	KIAA1429	EIF4G1	fSAP121	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-RNA	physical	Yue Y (2018)	29507755	9606	9606	High Throughput	-	-	-	The RNA of the 'hit' genes was identified in an RIP-seq (RNA immunoprecipitation sequencing) experiment using the 'bait' protein, VIRMA.	-	BIOGRID
2564640	25962	9829	117452	115167	MSTP054	-	KIAA1429	DNAJC6	fSAP121	DJC6|PARK19	Affinity Capture-RNA	physical	Yue Y (2018)	29507755	9606	9606	High Throughput	-	-	-	The RNA of the 'hit' genes was identified in an RIP-seq (RNA immunoprecipitation sequencing) experiment using the 'bait' protein, VIRMA.	-	BIOGRID
2564948	25962	26058	117452	117520	MSTP054	-	KIAA1429	GIGYF2	fSAP121	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-RNA	physical	Yue Y (2018)	29507755	9606	9606	High Throughput	-	-	-	The RNA of the 'hit' genes was identified in an RIP-seq (RNA immunoprecipitation sequencing) experiment using the 'bait' protein, VIRMA.	-	BIOGRID
2565145	25962	23317	117452	116908	MSTP054	-	KIAA1429	DNAJC13	fSAP121	RME8	Affinity Capture-RNA	physical	Yue Y (2018)	29507755	9606	9606	High Throughput	-	-	-	The RNA of the 'hit' genes was identified in an RIP-seq (RNA immunoprecipitation sequencing) experiment using the 'bait' protein, VIRMA.	-	BIOGRID
2566677	25962	1981	117452	108296	MSTP054	-	KIAA1429	EIF4G1	fSAP121	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-MS	physical	Yue Y (2018)	29507755	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2569174	6428	1981	112326	108296	-	-	SRSF3	EIF4G1	SFRS3|SRp20	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-Western	physical	Jayabalan AK (2016)	27381497	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2569181	8662	1981	114211	108296	-	-	EIF3B	EIF4G1	EIF3-ETA|EIF3-P110|EIF3-P116|EIF3S9|PRT1	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Co-localization	physical	Jayabalan AK (2016)	27381497	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2569806	55626	6622	120765	112506	-	-	AMBRA1	SNCA	DCAF3|WDR94	NACP|PARK1|PARK4|PD1	Co-localization	physical	Miki Y (2018)	27875637	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2569807	6622	55626	112506	120765	-	-	SNCA	AMBRA1	NACP|PARK1|PARK4|PD1	DCAF3|WDR94	Affinity Capture-Western	physical	Miki Y (2018)	27875637	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2569808	55626	6622	120765	112506	-	-	AMBRA1	SNCA	DCAF3|WDR94	NACP|PARK1|PARK4|PD1	Affinity Capture-Western	physical	Miki Y (2018)	27875637	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2569809	55626	6622	120765	112506	-	-	AMBRA1	SNCA	DCAF3|WDR94	NACP|PARK1|PARK4|PD1	Reconstituted Complex	physical	Miki Y (2018)	27875637	9606	9606	Low Throughput	-	-	-	assayed using SPR (surface plasmon resonance)	-	BIOGRID
2570478	5071	8678	111105	114226	KB-152G3.1	-	PARK2	BECN1	AR-JP|LPRS2|PDJ|PRKN	ATG6|VPS30|beclin1	Affinity Capture-Western	physical	Kumar A (2018)	29330382	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
